Description,Accuracy,Base Rate,Selection Rate,Disparate Impact,Statistical Parity Difference,Between Group Coefficient of Variation,Between Group Generalized Entropy Index,Between Group Theil Index,Mean Difference,Smoothed Empirical Differential Fairness,Consistency,Average Absolute Odds Difference,Average Odds Difference,Average Predictive Value Difference,Between All Groups Coefficient of Variation,Between All Groups Generalized Entropy Index,Between All Groups Theil Index,Coefficient of Variation,Differential Fairness Bias Amplification,Equal Opportunity Difference,Equalized Odds Difference,Error Rate,Error Rate Difference,Error Rate Ratio,False Discovery Rate,False Discovery Rate Difference,False Discovery Rate Ratio,False Negative Rate,False Negative Rate Difference,False Negative Rate Ratio,False Omission Rate,False Omission Rate Difference,False Omission Rate Ratio,False Positive Rate,False Positive Rate Difference,False Positive Rate Ratio,Generalized Entropy Index,Generalized Equalized Odds Difference,Generalized False Negative Rate,Generalized False Positive Rate,Generalized True Negative Rate,Generalized True Positive Rate,Negative Predictive Value,Number of False Negatives,Number of False Positives,Number of Generalized False Negatives,Number of Generalized False Positives,Number of Generalized True Negatives,Number of Generalized True Positives,Number of Instances,Number of Negatives,Number of Positives,Number of Predicted Negatives,Number of Predicted Positives,Number of True Negatives,Number of True Positives,Positive Predictive Value,Power,Precision,Recall,Sensitivity,Specificity,Theil Index,True Negative Rate,True Positive Rate,True Positive Rate Difference
RFC Reweighed model-CM-GENDER Mitigation,0.517271662763466,0.5015612802498048,0.5209797033567526,0.7891171764314582,-0.12152953550207157,0.1154402852289293,0.006663229726868276,0.006725199755581366,-0.12152953550207157,0.2337124450792868,0.9527712724434042,0.12776532791733416,-0.12776532791733416,0.12021503804341369,0.1154402852289293,0.006663229726868276,0.006725199755581366,0.681285634613456,0.018413168059087215,-0.1018675603252086,0.15366309550945972,0.48272833723653397,-0.027325991438415076,0.9448143449576456,0.4819254542049073,-0.14562255746128638,0.7302168164016007,0.46186770428015567,0.10186756032520855,1.248624230404619,0.4836015481768181,0.09480751862554099,1.2182048531790175,0.5037196554424432,-0.15366309550945972,0.7279712039772086,0.2320750579653298,0.15366309550945972,0.46186770428015567,0.5037196554424432,0.49628034455755676,0.5381322957198443,0.5163984518231819,2374.0,2573.0,2374.0,2573.0,2535.0,2766.0,10248.0,5108.0,5140.0,4909.0,5339.0,2535.0,2766.0,0.5180745457950927,2766.0,0.5180745457950927,0.5381322957198443,0.5381322957198443,0.49628034455755676,0.32219925762022233,0.49628034455755676,0.5381322957198443,-0.1018675603252086
RFC Reweighed model-CM-GENDER Mitigation,0.517271662763466,0.5015612802498048,0.5209797033567526,0.7891171764314582,-0.12152953550207157,0.1154402852289293,0.006663229726868276,0.006725199755581366,-0.12152953550207157,0.2337124450792868,0.9527712724434042,0.12776532791733416,-0.12776532791733416,0.12021503804341369,0.1154402852289293,0.006663229726868276,0.006725199755581366,0.681285634613456,0.018413168059087215,-0.1018675603252086,0.15366309550945972,0.48272833723653397,-0.027325991438415076,0.9448143449576456,0.4819254542049073,-0.14562255746128638,0.7302168164016007,0.46186770428015567,0.10186756032520855,1.248624230404619,0.4836015481768181,0.09480751862554099,1.2182048531790175,0.5037196554424432,-0.15366309550945972,0.7279712039772086,0.2320750579653298,0.15366309550945972,0.46186770428015567,0.5037196554424432,0.49628034455755676,0.5381322957198443,0.5163984518231819,2374.0,2573.0,2374.0,2573.0,2535.0,2766.0,10248.0,5108.0,5140.0,4909.0,5339.0,2535.0,2766.0,0.5180745457950927,2766.0,0.5180745457950927,0.5381322957198443,0.5381322957198443,0.49628034455755676,0.32219925762022233,0.49628034455755676,0.5381322957198443,-0.1018675603252086
RFC model-CM-AGE Mitigation,0.4812646370023419,0.5035128805620609,0.540007806401249,1.1887986418466798,0.09840662446470694,0.0420709814366949,0.0008849837395233637,0.0008663218154557563,0.09840662446470694,0.025122602386427495,0.9519516003122567,0.1002018353167953,0.0987903031159553,-0.030005156606254663,0.0420709814366949,0.0008849837395233637,0.0008663218154557563,0.693980861606315,0.20481275876964689,0.1989921384327506,0.1989921384327506,0.5187353629976581,-0.09834447571611638,0.8170355861256368,0.5140946873870618,-0.07403941458467922,0.8603846641208623,0.47887596899224805,-0.1989921384327506,0.6144240089028228,0.5241832838353839,-0.13404972779718854,0.7541905684273263,0.5591588050314465,-0.0014115322008400044,0.9974768553984112,0.24080471813792165,0.1989921384327506,0.47887596899224805,0.5591588050314465,0.44084119496855345,0.521124031007752,0.475816716164616,2471.0,2845.0,2471.0,2845.0,2243.0,2689.0,10248.0,5088.0,5160.0,4714.0,5534.0,2243.0,2689.0,0.4859053126129382,2689.0,0.4859053126129382,0.521124031007752,0.521124031007752,0.44084119496855345,0.33546078367745746,0.44084119496855345,0.521124031007752,0.1989921384327506
RFC model-CM-AGE Mitigation,0.4812646370023419,0.5035128805620609,0.540007806401249,1.1887986418466798,0.09840662446470694,0.0420709814366949,0.0008849837395233637,0.0008663218154557563,0.09840662446470694,0.025122602386427495,0.9519516003122567,0.1002018353167953,0.0987903031159553,-0.030005156606254663,0.0420709814366949,0.0008849837395233637,0.0008663218154557563,0.693980861606315,0.20481275876964689,0.1989921384327506,0.1989921384327506,0.5187353629976581,-0.09834447571611638,0.8170355861256368,0.5140946873870618,-0.07403941458467922,0.8603846641208623,0.47887596899224805,-0.1989921384327506,0.6144240089028228,0.5241832838353839,-0.13404972779718854,0.7541905684273263,0.5591588050314465,-0.0014115322008400044,0.9974768553984112,0.24080471813792165,0.1989921384327506,0.47887596899224805,0.5591588050314465,0.44084119496855345,0.521124031007752,0.475816716164616,2471.0,2845.0,2471.0,2845.0,2243.0,2689.0,10248.0,5088.0,5160.0,4714.0,5534.0,2243.0,2689.0,0.4859053126129382,2689.0,0.4859053126129382,0.521124031007752,0.521124031007752,0.44084119496855345,0.33546078367745746,0.44084119496855345,0.521124031007752,0.1989921384327506
RFC DIR model-CM-AGE Mitigation,0.509855581576893,0.5095628415300546,0.5166861826697893,1.1520043833846312,0.0763407111448996,0.023534172874973242,0.00027692864645456313,0.0002735718462977984,0.0763407111448996,0.03262696340990945,0.9542935206869638,0.09224994648346138,0.07246823847090375,0.0023114825286438823,0.023534172874973242,0.00027692864645456313,0.0002735718462977984,0.6951153646669781,0.1337626227661295,0.16471818495436513,0.16471818495436513,0.49014441842310696,-0.09557217809824636,0.811956872699637,0.48120868744098205,-0.09651311503821858,0.8076193425994038,0.4739563385675986,-0.16471818495436513,0.674432070320353,0.4996971532404603,-0.09189014998093081,0.8215285250487793,0.5069637883008357,-0.01978170801255763,0.96125885277426,0.24159268509805298,0.16471818495436513,0.4739563385675986,0.5069637883008357,0.49303621169916434,0.5260436614324013,0.5003028467595396,2475.0,2548.0,2475.0,2548.0,2478.0,2747.0,10248.0,5026.0,5222.0,4953.0,5295.0,2478.0,2747.0,0.5187913125590179,2747.0,0.5187913125590179,0.5260436614324013,0.5260436614324013,0.49303621169916434,0.3351437501553399,0.49303621169916434,0.5260436614324013,0.16471818495436513
RFC DIR model-CM-AGE Mitigation,0.509855581576893,0.5095628415300546,0.5166861826697893,1.1520043833846312,0.0763407111448996,0.023534172874973242,0.00027692864645456313,0.0002735718462977984,0.0763407111448996,0.03262696340990945,0.9542935206869638,0.09224994648346138,0.07246823847090375,0.0023114825286438823,0.023534172874973242,0.00027692864645456313,0.0002735718462977984,0.6951153646669781,0.1337626227661295,0.16471818495436513,0.16471818495436513,0.49014441842310696,-0.09557217809824636,0.811956872699637,0.48120868744098205,-0.09651311503821858,0.8076193425994038,0.4739563385675986,-0.16471818495436513,0.674432070320353,0.4996971532404603,-0.09189014998093081,0.8215285250487793,0.5069637883008357,-0.01978170801255763,0.96125885277426,0.24159268509805298,0.16471818495436513,0.4739563385675986,0.5069637883008357,0.49303621169916434,0.5260436614324013,0.5003028467595396,2475.0,2548.0,2475.0,2548.0,2478.0,2747.0,10248.0,5026.0,5222.0,4953.0,5295.0,2478.0,2747.0,0.5187913125590179,2747.0,0.5187913125590179,0.5260436614324013,0.5260436614324013,0.49303621169916434,0.3351437501553399,0.49303621169916434,0.5260436614324013,0.16471818495436513
RFC Reweighed model-CM-AGE Mitigation,0.5119047619047619,0.5080015612802498,0.5199063231850117,1.124792309518158,0.06337391513982638,0.014430518866675372,0.00010411993738073693,0.00010334275810533532,0.06337391513982638,0.05410020044142805,0.9499414519906328,0.10427884873026252,0.057740902544991674,0.012207800818219983,0.014430518866675372,0.00010411993738073693,0.00010334275810533532,0.6903186165732049,0.08366092687007465,0.1620197512752542,0.1620197512752542,0.48809523809523814,-0.10806412729026027,0.7875592417061613,0.48085585585585583,-0.11813402675255641,0.7663386597612581,0.46868997310795235,-0.1620197512752543,0.6765031473341454,0.4959349593495935,-0.0937184251161165,0.8169127608855963,0.5081316937723126,-0.04653794618527085,0.9099173933700133,0.23826989619377173,0.1620197512752542,0.46868997310795235,0.5081316937723126,0.4918683062276874,0.5313100268920476,0.5040650406504065,2440.0,2562.0,2440.0,2562.0,2480.0,2766.0,10248.0,5042.0,5206.0,4920.0,5328.0,2480.0,2766.0,0.5191441441441441,2766.0,0.5191441441441441,0.5313100268920476,0.5313100268920476,0.4918683062276874,0.3306617962767349,0.4918683062276874,0.5313100268920476,0.1620197512752542
RFC Reweighed model-CM-AGE Mitigation,0.5119047619047619,0.5080015612802498,0.5199063231850117,1.124792309518158,0.06337391513982638,0.014430518866675372,0.00010411993738073693,0.00010334275810533532,0.06337391513982638,0.05410020044142805,0.9499414519906328,0.10427884873026252,0.057740902544991674,0.012207800818219983,0.014430518866675372,0.00010411993738073693,0.00010334275810533532,0.6903186165732049,0.08366092687007465,0.1620197512752542,0.1620197512752542,0.48809523809523814,-0.10806412729026027,0.7875592417061613,0.48085585585585583,-0.11813402675255641,0.7663386597612581,0.46868997310795235,-0.1620197512752543,0.6765031473341454,0.4959349593495935,-0.0937184251161165,0.8169127608855963,0.5081316937723126,-0.04653794618527085,0.9099173933700133,0.23826989619377173,0.1620197512752542,0.46868997310795235,0.5081316937723126,0.4918683062276874,0.5313100268920476,0.5040650406504065,2440.0,2562.0,2440.0,2562.0,2480.0,2766.0,10248.0,5042.0,5206.0,4920.0,5328.0,2480.0,2766.0,0.5191441441441441,2766.0,0.5191441441441441,0.5313100268920476,0.5313100268920476,0.4918683062276874,0.3306617962767349,0.4918683062276874,0.5313100268920476,0.1620197512752542
RFC model-CM-AGE&GENDER Mitigation,0.4812646370023419,0.5035128805620609,0.540007806401249,1.0502880719693284,0.0307615500275501,0.8840712772854121,0.39079101166053,0.5763368679402641,0.0307615500275501,0.6896713627602191,0.9519516003122567,0.06415032487089023,0.06415032487089023,0.17717704080073668,0.1512203333838146,0.011433794614356016,0.011632296224437068,0.693980861606315,-0.1805818986049602,0.06092223236336303,0.06737841737841743,0.5187353629976581,-0.049112715692347875,0.9186281683875274,0.5140946873870618,-0.1769175473928722,0.7135381596413937,0.47887596899224805,-0.06092223236336303,0.8759570121680433,0.5241832838353839,0.17743653420860117,1.3051638779219152,0.5591588050314465,0.06737841737841743,1.0963641383618683,0.24080471813792165,0.06737841737841743,0.47887596899224805,0.5591588050314465,0.44084119496855345,0.521124031007752,0.475816716164616,2471.0,2845.0,2471.0,2845.0,2243.0,2689.0,10248.0,5088.0,5160.0,4714.0,5534.0,2243.0,2689.0,0.4859053126129382,2689.0,0.4859053126129382,0.521124031007752,0.521124031007752,0.44084119496855345,0.33546078367745746,0.44084119496855345,0.521124031007752,0.06092223236336303
RFC model-CM-AGE&GENDER Mitigation,0.4812646370023419,0.5035128805620609,0.540007806401249,1.0502880719693284,0.0307615500275501,0.8840712772854121,0.39079101166053,0.5763368679402641,0.0307615500275501,0.6896713627602191,0.9519516003122567,0.06415032487089023,0.06415032487089023,0.17717704080073668,0.1512203333838146,0.011433794614356016,0.011632296224437068,0.693980861606315,-0.1805818986049602,0.06092223236336303,0.06737841737841743,0.5187353629976581,-0.049112715692347875,0.9186281683875274,0.5140946873870618,-0.1769175473928722,0.7135381596413937,0.47887596899224805,-0.06092223236336303,0.8759570121680433,0.5241832838353839,0.17743653420860117,1.3051638779219152,0.5591588050314465,0.06737841737841743,1.0963641383618683,0.24080471813792165,0.06737841737841743,0.47887596899224805,0.5591588050314465,0.44084119496855345,0.521124031007752,0.475816716164616,2471.0,2845.0,2471.0,2845.0,2243.0,2689.0,10248.0,5088.0,5160.0,4714.0,5534.0,2243.0,2689.0,0.4859053126129382,2689.0,0.4859053126129382,0.521124031007752,0.521124031007752,0.44084119496855345,0.33546078367745746,0.44084119496855345,0.521124031007752,0.06092223236336303
RFC DIR model-CM-AGE&GENDER Mitigation,0.5120023419203747,0.5026346604215457,0.5169789227166276,1.0406465312533932,0.02331340589983355,0.8960363381099253,0.4014405596067222,0.5877109817954367,0.02331340589983355,0.6641683013830244,0.9495901639344269,0.05813781207040769,0.05089528715346414,0.19803687217961405,0.13382124444657162,0.008954062732614537,0.009017648194065924,0.688544344318733,-0.2868664231944439,-0.007242524916943549,0.10903309922387183,0.48799765807962525,0.0171560975658287,1.0320288795575645,0.48584371460928655,-0.1443305919618727,0.7463193380324854,0.4711706464764123,0.0072425249169434935,1.0157971014492753,0.4903030303030303,0.25174315239735545,1.51286803718219,0.5050029429075927,0.10903309922387183,1.1815770337672447,0.23704665704665698,0.10903309922387183,0.4711706464764123,0.5050029429075927,0.4949970570924073,0.5288293535235876,0.5096969696969696,2427.0,2574.0,2427.0,2574.0,2523.0,2724.0,10248.0,5097.0,5151.0,4950.0,5298.0,2523.0,2724.0,0.5141562853907135,2724.0,0.5141562853907135,0.5288293535235876,0.5288293535235876,0.4949970570924073,0.3290305327046202,0.4949970570924073,0.5288293535235876,-0.007242524916943549
RFC DIR model-CM-AGE&GENDER Mitigation,0.5120023419203747,0.5026346604215457,0.5169789227166276,1.0406465312533932,0.02331340589983355,0.8960363381099253,0.4014405596067222,0.5877109817954367,0.02331340589983355,0.6641683013830244,0.9495901639344269,0.05813781207040769,0.05089528715346414,0.19803687217961405,0.13382124444657162,0.008954062732614537,0.009017648194065924,0.688544344318733,-0.2868664231944439,-0.007242524916943549,0.10903309922387183,0.48799765807962525,0.0171560975658287,1.0320288795575645,0.48584371460928655,-0.1443305919618727,0.7463193380324854,0.4711706464764123,0.0072425249169434935,1.0157971014492753,0.4903030303030303,0.25174315239735545,1.51286803718219,0.5050029429075927,0.10903309922387183,1.1815770337672447,0.23704665704665698,0.10903309922387183,0.4711706464764123,0.5050029429075927,0.4949970570924073,0.5288293535235876,0.5096969696969696,2427.0,2574.0,2427.0,2574.0,2523.0,2724.0,10248.0,5097.0,5151.0,4950.0,5298.0,2523.0,2724.0,0.5141562853907135,2724.0,0.5141562853907135,0.5288293535235876,0.5288293535235876,0.4949970570924073,0.3290305327046202,0.4949970570924073,0.5288293535235876,-0.007242524916943549
RFC Reweighed model-CM-AGE&GENDER Mitigation,0.5130757220921155,0.5073185011709602,0.5233216237314599,1.0685000713591266,0.03975088671854643,0.8744454463749437,0.38232741934293724,0.5669809074655643,0.03975088671854643,0.6135549153010464,0.9534738485558163,0.06285199955286391,0.06285199955286391,0.17800843239947728,0.13256288854295775,0.008786459709426318,0.008945202484715717,0.6866278776654093,-0.18289151382880742,0.02311310941309308,0.10259088969263475,0.4869242779078845,-0.0017370818269552002,0.9968152378128043,0.48051463732985267,-0.13959879057966157,0.7563011577039093,0.4641277168686286,-0.023113109413093025,0.9499903852877422,0.49396110542476973,0.21641807421929293,1.4263951343249164,0.5103980986333928,0.10259088969263475,1.1663759438054109,0.23572892119365219,0.10259088969263475,0.4641277168686286,0.5103980986333928,0.48960190136660725,0.5358722831313714,0.5060388945752303,2413.0,2577.0,2413.0,2577.0,2472.0,2786.0,10248.0,5049.0,5199.0,4885.0,5363.0,2472.0,2786.0,0.5194853626701473,2786.0,0.5194853626701473,0.5358722831313714,0.5358722831313714,0.48960190136660725,0.32723542615650136,0.48960190136660725,0.5358722831313714,0.02311310941309308
RFC Reweighed model-CM-AGE&GENDER Mitigation,0.5130757220921155,0.5073185011709602,0.5233216237314599,1.0685000713591266,0.03975088671854643,0.8744454463749437,0.38232741934293724,0.5669809074655643,0.03975088671854643,0.6135549153010464,0.9534738485558163,0.06285199955286391,0.06285199955286391,0.17800843239947728,0.13256288854295775,0.008786459709426318,0.008945202484715717,0.6866278776654093,-0.18289151382880742,0.02311310941309308,0.10259088969263475,0.4869242779078845,-0.0017370818269552002,0.9968152378128043,0.48051463732985267,-0.13959879057966157,0.7563011577039093,0.4641277168686286,-0.023113109413093025,0.9499903852877422,0.49396110542476973,0.21641807421929293,1.4263951343249164,0.5103980986333928,0.10259088969263475,1.1663759438054109,0.23572892119365219,0.10259088969263475,0.4641277168686286,0.5103980986333928,0.48960190136660725,0.5358722831313714,0.5060388945752303,2413.0,2577.0,2413.0,2577.0,2472.0,2786.0,10248.0,5049.0,5199.0,4885.0,5363.0,2472.0,2786.0,0.5194853626701473,2786.0,0.5194853626701473,0.5358722831313714,0.5358722831313714,0.48960190136660725,0.32723542615650136,0.48960190136660725,0.5358722831313714,0.02311310941309308
